NAME,ORGAN_NAME,ADDRESS,ADDRESS2,CITY,STATE,COUNTY,ZIPCODE,PHONE,XCOORD,YCOORD,IS_CHAIN
FRED'S - 2790,FREDS STORES OF TENNESSEE INC,13150 UNITED STATES HIGHWAY 43, ,RUSSELLVILLE,AL,FRANKLIN,35653,256-331-5031,-87.731666000000004,34.486592299999998,0
CVS - 4834,"ALABAMA CVS PHARMACY, L.L.C.",101 AIRPORT ROAD NORTH, ,JASPER,AL,WALKER,35504,205-387-0572,-87.266999999999996,33.848877999999999,1
GLOVER DRUG,GLOVER DRUG URGENT CARE NW,2708 STATE HIGHWAY 78 EAST, ,JASPER,AL,WALKER,35501,205-387-1800,-87.243894999999995,33.843662600000002,0
PAY LESS HEALTH MART PHARMACY,SAND DRUG INC,1207 MEDICAL DRIVE SOUTHEAST, ,DECATUR,AL,MORGAN,35601,256-353-5011,-86.971694999999997,34.587013200000001,0
WINN-DIXIE - 550,WINN DIXIE STORES INC,104 RIVER SQUARE PLAZA, ,HUEYTOWN,AL,JEFFERSON,35023,205-491-3889,-86.985608999999997,33.452391800000001,1
WINN-DIXIE - 595,WINN DIXIE STORES INC,2910 MORGAN ROAD,MORGAN ROAD SQUARE SUITE 128,BESSEMER,AL,JEFFERSON,35022,205-425-2828,-86.919236999999995,33.335474400000003,1
WINN-DIXIE - 405,WINN DIXIE STORES INC,2220 BESSEMER ROAD,FIVE POINTS WEST SHOPPING CENTER,BIRMINGHAM,AL,JEFFERSON,35208,205-788-1942,-86.878598999999994,33.496229900000003,1
WAL-MART SUPERCENTER - 423,WAL-MART STORES EAST LP,630 COLONIAL PROMENADE PARKWAY, ,ALABASTER,AL,SHELBY,35007,205-663-3411,-86.801156000000006,33.235529100000001,1
WAL-MART SUPERCENTER - 403,WAL-MART STORES EAST LP,13675 UNITED STATES HIGHWAY 43, ,RUSSELLVILLE,AL,FRANKLIN,35653,256-332-7394,-87.728876000000000,34.495350999999999,1
WAL-MART SUPERCENTER - 2723,WAL-MART STORES EAST LP,690 UNITED STATES HIGHWAY 78, ,SUMITON,AL,WALKER,35148,205-648-1968,-87.041836000000004,33.745447599999999,1
ATHENS PHARMACY,EMM DEE DRUG CO INC,705 WEST MARKET STREET, ,ATHENS,AL,LIMESTONE,35611,256-232-2242,-86.978385000000003,34.803189600000003,0
WALGREENS - 9951,WALGREEN CO,9301 STATE HIGHWAY 119 SOUTH, ,ALABASTER,AL,SHELBY,35007,205-664-4584,-86.827793000000000,33.214642099999999,1
WALGREENS - 4846,WALGREEN CO,2301 CENTER POINT PARKWAY, ,BIRMINGHAM,AL,JEFFERSON,35215,205-853-8360,-86.683424000000002,33.646494799999999,1
CVS - 78,"ALABAMA CVS PHARMACY, L.L.C.",14695 UNITED STATES HIGHWAY 43, ,RUSSELLVILLE,AL,FRANKLIN,35653,256-332-2869,-87.717702000000003,34.504789600000002,1
RITE AID - 7025,HARCO INC,2101 PELHAM PARKWAY, ,PELHAM,AL,SHELBY,35124,205-985-4995,-86.795203999999998,33.345684700000000,0
LEMOX CLOVERDALE HEALTH MART PHARMACY,LEMOX-CLOVERDALE DRUGS INC,130 9TH STREET SOUTH, ,BESSEMER,AL,JEFFERSON,35020,205-428-4146,-86.958344999999994,33.389156399999997,0
SOUTHERN FAMILY PHARMACY,"SOUTHERN FAMILY MARKETS, LLC",800 LAKESHORE PARKWAY, ,BIRMINGHAM,AL,JEFFERSON,35211,205-912-4934,-86.854230999999999,33.438141500000000,0
CVS - 4904,"ALABAMA CVS PHARMACY, L.L.C.",3030 MONTGOMERY HIGHWAY, ,HOMEWOOD,AL,JEFFERSON,35209,205-871-9672,-86.787805000000006,33.477544500000000,1
ELKMONT PHARMACY,ELKMONT PHARMACY,25462 AL HIGHWAY 127, ,ELKMONT,AL,LIMESTONE,35620,256-732-4565,-86.987236999999993,34.925407499999999,0
FRED'S PHARMACY,"FRED C. SANDLIN, JR.",797 MILITARY STREET SOUTH, ,HAMILTON,AL,MARION,35570,205-921-3193,-87.989683999999997,34.132662199999999,0
CAREPLUS CVS PHARMACY,"PROCARE PHARMACY, LLC.",1521 4TH AVENUE SOUTH,ARLINGTON BUSINESS CENTER,BIRMINGHAM,AL,JEFFERSON,35233,205-290-9577,-86.808149000000000,33.505774299999999,0
THE PHARMACY ON 15TH STREET,"OMS PHARMACY, INC.",607A 15TH STREET EAST, ,TUSCALOOSA,AL,TUSCALOOSA,35401,205-752-0627,-87.528034000000005,33.196705700000003,0
INFUSION PARTNERS,INFUSION PARTNERS LLC,2151 HIGHLAND AVENUE SOUTH,SUITE 360,BIRMINGHAM,AL,JEFFERSON,35205,800-830-2768,-86.791876999999999,33.499826100000000,0
GRIFFIN PHARMACY TRINITY,GRIFFIN INC,860 MONTCLAIR ROAD,SUITE 463,BIRMINGHAM,AL,JEFFERSON,35213,205-595-7820,-86.747217000000006,33.516819200000000,0
WELLNESS PHARMACY,WELLNESS HEALTH AND PHARMACEUTICALS,3401 INDEPENDENCE DRIVE,SUITE 231,BIRMINGHAM,AL,JEFFERSON,35209,205-879-6551,-86.785230999999996,33.473244700000002,0
BRADFORD HEALTH SERVICES,ADDICTION & MENTAL HEALTH SVCS INC,1189 ALLBRITTON ROAD, ,WARRIOR,AL,JEFFERSON,35180,205-647-1945,-86.873911000000007,33.825609200000002,0
VESTAVIA HILLS APOTHECARY,VESTAVIA HILLS APOTHECARY,1062 MONTGOMERY HIGHWAY, ,BIRMINGHAM,AL,JEFFERSON,35216,205-979-4444,-86.789698999999999,33.437565300000003,0
CRITICAL CARE SYSTEMS,"CRITICAL CARE SYSTEMS, INC",4100 COLONNADE PARKWAY,SUITE 175,BIRMINGHAM,AL,JEFFERSON,35243,205-969-1006,-86.735028999999997,33.435869300000000,0
BIRMINGHAM METRO TREATMENT CENTER,"METRO TREATMENT OF ALABAMA, LP",151 INDUSTRIAL DRIVE, ,BIRMINGHAM,AL,JEFFERSON,35211,205-941-1799,-86.850407000000004,33.448748899999998,0
RITE AID - 7014,HARCO INC,1713 UNITED STATES HIGHWAY 31 NORTH,QUAIL RUN SHOPPING CENTER,FULTONDALE,AL,JEFFERSON,35068,205-841-3815,-86.796216999999999,33.611618600000000,0
PLEASANT GROVE DRUGS,PLEASANT GROVE DRUGS INC.,611 PLEASANT GROVE ROAD, ,PLEASANT GROVE,AL,JEFFERSON,35127,205-744-9400,-86.958445999999995,33.493069300000002,0
TARGET,TARGET CORPORATION AND SUBSIDIARIES,4889 PROMENADE PARKWAY, ,BESSEMER,AL,JEFFERSON,35022,205-565-3761,-86.989887999999993,33.334716000000000,1
RITE AID - 7013,HARCO INC,9174 ROEBUCK PARKWAY EAST,ROEBUCK SHOPPING CENTER,BIRMINGHAM,AL,JEFFERSON,35206,205-836-9949,-86.702453000000006,33.588194399999999,0
BARNETT DRUG HEALTH MART PHARMACY,BARNETT DRUGS INC,1661 LEE STREET, ,ROGERSVILLE,AL,LAUDERDALE,35652,256-247-5451,-87.292939000000004,34.825903799999999,0
RITE AID - 7369,HARCO INC,3209 ENSLEY 5 POINTS WEST AVENUE, ,BIRMINGHAM,AL,JEFFERSON,35208,205-786-3455,-86.876002000000000,33.498147400000001,0
FRED'S - 3930,FREDS STORES OF TENNESSEE INC,1386 WALNUT STREET, ,SULLIGENT,AL,LAMAR,35586,205-698-9180,-88.135147000000003,33.900650900000002,0
NORTH MISSISSIPPI MEDICAL CENTER,"MARION REGIONAL MEDICAL CENTER, INC",1256 MILITARY STREET SOUTH, ,HAMILTON,AL,MARION,35570,205-921-6200,-87.990540999999993,34.125966300000002,0
RESPI-CARE INCORPORATED,RESPI-CARE INC.,976 RONNIE MCDOWELL AVENUE, ,RUSSELLVILLE,AL,FRANKLIN,35654,256-332-3222,-87.725736999999995,34.491763599999999,0
FAYETTE PHARMACY,FAYETTE PHARMACY INC,1128 2ND AVENUE NORTHEAST, ,FAYETTE,AL,FAYETTE,35555,205-932-5400,-87.826744000000005,33.699097799999997,0
ARLEY COUNTRY PHARMACY,ARLEY COUNTRY PHARMACY LLC,6168 COUNTY ROAD 41, ,ARLEY,AL,WINSTON,35541,205-295-9290,-87.214984000000001,34.070836499999999,0
CARROLLTON DRUGS,CARROLLTON DRUGS INC,25700 HIGHWAY 17, ,CARROLLTON,AL,PICKENS,35447,205-367-2476,-88.093034000000003,33.275471000000003,0
HOSPITAL DISCOUNT PHARMACY CURRY,BEATY DRUG CO INC,5558 CURRY HIGHWAY,SUITE 9,JASPER,AL,WALKER,35503,205-221-6330,-87.215998999999996,33.944271499999999,0
W D PARTLOW DEVELOPMENTAL CENTER,PARLOW DEVELOPMENTAL CENTER,1700 UNIVERSITY BOULEVARD EAST,HEALTH SERVICES BUILDING,TUSCALOOSA,AL,TUSCALOOSA,35404,205-554-4196,-87.515902999999994,33.210241600000003,0
HOMETOWN PHARMACY,SHOALS FAMILY PHARMACY GROUP INC,609 GANDY STREET NORTHEAST, ,RUSSELLVILLE,AL,FRANKLIN,35653,256-332-7400,-87.720467999999997,34.509663699999997,0
JACKS DISCOUNT HEALTH MART PHARMACY,"JACK'S DISCOUNT PHARMACY, INC.",23010 STATE HIGHWAY 5, ,WEST BLOCTON,AL,BIBB,35184,205-938-9588,-87.143833999999998,33.133971400000000,0
KMART,K MART CORP,7845 CRESTWOOD BOULEVARD, ,IRONDALE,AL,JEFFERSON,35210,205-956-8750,-86.716369000000000,33.529167899999997,0
WELDON HEALTH MART PHARMACY,WELDON PHARMACY INC,1280 HUEYTOWN ROAD, ,HUEYTOWN,AL,JEFFERSON,35023,205-491-2805,-86.994393000000002,33.439515800000002,0
PUBLIX - 01202,"PUBLIX ALABAMA, LLC",365 HUNTLEY PARKWAY, ,PELHAM,AL,SHELBY,35124,205-620-0691,-86.792199999999994,33.274735399999997,0
FRED'S - 1840,FREDS STORES OF TENNESSEE INC,3317 LORNA ROAD, ,HOOVER,AL,JEFFERSON,35216,205-823-4092,-86.796262999999996,33.393640599999998,0
CVS - 4828,"ALABAMA CVS PHARMACY, L.L.C.",3018 ALLISON BONNETT MEMORIAL DRIVE, ,HUEYTOWN,AL,JEFFERSON,35023,205-744-0071,-86.978988000000001,33.451901499999998,1
CAMPBELLS PHARMACY,CAMPBELL PHARMACY,3925 VETERANS MEMORIAL DRIVE, ,ADAMSVILLE,AL,JEFFERSON,35005,205-674-3566,-86.941303000000005,33.593827300000001,0
THE MEDICINE SHOPPE PHARMACY,COBURN INC,2801 LURLEEN B WALLACE BOULEVARD, ,NORTHPORT,AL,TUSCALOOSA,35476,205-339-3993,-87.576288000000005,33.235754900000003,0
PHARMACY AT THE PIG,"PHARMACY AT THE PIG, INC.",4750 EASTERN VALLEY ROAD, ,MC CALLA,AL,JEFFERSON,35111,205-477-1007,-86.999200000000002,33.328365900000001,0
HOMETOWN PHARMACY SERVICES,"HOMETOWN PHARMACY SERVICES, LLC",519 WEST TOWN PLAZA, ,BESSEMER,AL,JEFFERSON,35020,205-426-1922,-86.975937000000002,33.391117800000004,0
ADDISON DISCOUNT HEALTH MART PHARMACY,DEG PHARMACY INC,30910 STATE HIGHWAY 278, ,ADDISON,AL,WINSTON,35540,256-747-6342,-87.175837000000001,34.200122999999998,0
WAL-MART SUPERCENTER - 425,WAL-MART STORES EAST LP,10675 STATE HIGHWAY 5, ,BRENT,AL,BIBB,35034,205-926-6553,-87.171938999999995,32.964024500000001,1
PUBLIX - 01203,"PUBIX SUPER MARKETS, INC.",22031 UNITED STATES HIGHWAY 72, ,ATHENS,AL,LIMESTONE,35613,256-230-2324,-86.929775000000006,34.783839899999997,0
BESSEMER HEALTH CENTER,JEFFERSON HEALTH SYSTEM PHARMACY #3,2201 ARLINGTON AVENUE, ,BESSEMER,AL,JEFFERSON,35020,205-497-3894,-86.945518000000007,33.403268599999997,0
PAYLESS DRUGS,PAYLESS DRUGS,4901 GARY AVENUE, ,FAIRFIELD,AL,JEFFERSON,35064,205-785-4343,-86.915277000000003,33.489125999999999,0
JEFFERSON HEALTH SYSTEM PHARMACY,JEFFERSON HEALTH SYSTEM PHARMACY,1700 AVENUE E,WESTERN HEALTH CENTER - ENSLEY,BIRMINGHAM,AL,JEFFERSON,35218,205-241-5240,-86.895962999999995,33.514885399999997,0
TARA PHARMACY,TARA PHARMACY SE LLC,211 SUMMIT PARKWAY,SUITE 112,HOMEWOOD,AL,JEFFERSON,35209,205-916-0226,-86.830252000000002,33.465946600000002,0
LINCARE,LINCARE INC.,283A CAHABA VALLEY PARKWAY NORTH, ,PELHAM,AL,SHELBY,35124,205-402-7300,-86.784234999999995,33.343550000000000,0
PLAZA DISCOUNT APOTHECARY,"PLAZA DISCOUNT APOTHECARY, INC",1461 SOUTH MAIN STREET, ,GRAYSVILLE,AL,JEFFERSON,35073,205-674-0680,-86.964160000000007,33.612842299999997,0
WINFIELD DRUGS,"WINFIELD HOLDINGS, LLC",186 MEDICAL DRIVE, ,WINFIELD,AL,MARION,35594,205-487-3079,-87.823507000000006,33.930375900000001,0
DAVID'S DISCOUNT PHARMACY AND GIFT SHOP,DAVID'S DISCOUNT PHARMACY & GIFT SHOP INC,385 BRYAN ROAD,SUITE 200,SUMITON,AL,WALKER,35148,205-648-6059,-87.043598000000003,33.745296900000000,0
NORTHGATE PHARMACY,ROBERT L. EDWARD,3522 CLOVERDALE ROAD, ,FLORENCE,AL,LAUDERDALE,35633,256-766-1224,-87.691069999999996,34.854141100000000,0
FOODLAND PHARMACY,KILLEN PHARMACY,1161 HIGHWAY 72, ,KILLEN,AL,LAUDERDALE,35645,256-757-1161,-87.551660999999996,34.857719299999999,0
THE PRESCRIPTION SHOP HEALTH MART PHARMACY,CARROLLTON PRESCRIPTION SHOP INC,194 WILLIAM E HILL DRIVE, ,CARROLLTON,AL,PICKENS,35447,205-367-8942,-88.089850999999996,33.273870600000002,0
HOME TOWN HEALTH MART PHARMACY,HOME TOWN PHARMACY INC,16114 HIGHWAY 216,SUITE A,BROOKWOOD,AL,TUSCALOOSA,35444,205-556-1600,-87.315315999999996,33.261598399999997,0
TOWN AND COUNTRY HEALTH MART PHARMACY,TOWN AND COUNTRY PHARMACY,22747 ALABAMA HIGHWAY 24, ,MOULTON,AL,LAWRENCE,35650,256-905-0030,-87.159743000000006,34.538937400000002,0
MASH MEDICAL,MASH INC,1130 1ST STREET NORTH, ,ALABASTER,AL,SHELBY,35007,205-664-2059,-86.812590999999998,33.256836999999997,0
CENTRAL HEIGHTS PHARMACY INCORPORATED,CENTRAL HEIGHTS PHARMACY INC,11350 HIGHWAY 20, ,FLORENCE,AL,LAUDERDALE,35633,256-766-4200,-87.804608000000002,34.893370300000001,0
FRANKS CARE HEALTH MART PHARMACY,FRANK'S CARE PHARMACY,1207 STATE STREET, ,GREENSBORO,AL,HALE,36744,334-624-7979,-87.592850999999996,32.698251900000002,0
STRICKLAND DRUG HEALTH MART PHARMACY,J AND K DRUG INC,31930 NORTHWEST 1ST AVENUE, ,CARBON HILL,AL,WALKER,35549,205-924-9611,-87.529709999999994,33.889083800000002,0
DISPENSARY EXPRESS PHARMACY,"PHARMACY EXPRESS, INC.",7583 WALL TRIANA HIGHWAY,SUITE B,MADISON,AL,MADISON,35757,256-722-9644,-86.748566999999994,34.807406399999998,0
FRED'S - 1943,FREDS STORES OF TENNESSEE INC,7271 WALL TRIANA HIGHWAY, ,MADISON,AL,MADISON,35757,256-837-5522,-86.748154999999997,34.797373299999997,0
UNIVERSITY OF ALABAMA AT BIRMINGHAM HIGHLAND APOTHECARY,"HEALTHCARE AUTHORITY FOR SOUTHSIDE, AN AFFILIATE OF UAB HEALTH SYSTEM",1201 11TH AVENUE SOUTH, ,BIRMINGHAM,AL,JEFFERSON,35205,205-930-7585,-86.806308999999999,33.494510400000003,0
NORTH ALABAMA RADIOPHARMACY INCORPORATED,NORTH ALABAMA RADIOPHARMACY,2711 EAST 2ND STREET, ,MUSCLE SHOALS,AL,COLBERT,35661,256-383-6309,-87.630911999999995,34.759077599999998,0
NORTH ALABAMA INFUSION AND COMPOUNDING PHARMACY,NORTH ALABAMA INFUSION AND COMPOUNDING PHARMACY,2709 EAST 2ND STREET, ,MUSCLE SHOALS,AL,COLBERT,35661,256-389-9297,-87.631347000000005,34.759052300000000,0
CORAM SPECIALTY INFUSION SERVICES,CORAM HEALTHCARE CORPORATION OF ALABAMA,400 RIVERHILLS BUSINESS PARK,SUITE 435,BIRMINGHAM,AL,SHELBY,35242,205-995-8117,-86.701712999999998,33.427305500000003,0
LINCARE,LINCARE INC.,4910 UNIVERSITY SQUARE NORTHWEST,SUITE 3,HUNTSVILLE,AL,MADISON,35816,256-837-2464,-86.657642999999993,34.743684199999997,0
ACCREDO HEALTH GROUP,ACCREDO HEALTH GROUP INC,2100 RIVERCHASE CENTER,SUITE 405,HOOVER,AL,SHELBY,35244,205-987-0778,-86.786758000000006,33.366311899999999,0
PROFESSIONAL CUSTOMIZED MEDICATIONS,PROFESSIONAL CUSTOMIZED MEDICATIONS,1621 HIGHWAY 72, ,KILLEN,AL,LAUDERDALE,35645,256-757-1956,-87.541736999999998,34.857932400000003,0
BIRMINGHAM VETERANS AFFAIRS MEDICAL CENTER,BIRMINGHAM VAMC,700 19TH STREET SOUTH, ,BIRMINGHAM,AL,JEFFERSON,35233,205-933-8101,-86.801479000000000,33.504235799999996,0
MID-SOUTH,"MID-SOUTH HOME CARE SERVICES, INC.",2200 RIVERCHASE CENTER,BUILDING 700 SUITE 700,BIRMINGHAM,AL,SHELBY,35244,205-739-7800,-86.783806999999996,33.364730999999999,0
WAL-MART SUPERCENTER - 660,WAL-MART STORES EAST LP,517 AVALON AVENUE, ,MUSCLE SHOALS,AL,COLBERT,35661,256-381-0987,-87.673530999999997,34.747632500000002,1
RITE AID - 7051,HARCO INC,805 SOUTH MONTGOMERY AVENUE, ,SHEFFIELD,AL,COLBERT,35660,256-383-1970,-87.698130000000006,34.749889600000003,0
RITE AID - 7005,HARCO INC,1606 2ND AVENUE SOUTHWEST,SOUTH CULLMAN CENTER,CULLMAN,AL,CULLMAN,35055,256-739-1993,-86.835229999999996,34.162102300000001,0
BLUE AND GREY HEALTH MART PHARMACY,B&G DRUG CO. INC,804 MAIN STREET NORTHEAST, ,HANCEVILLE,AL,CULLMAN,35077,256-352-4371,-86.779345000000006,34.074594800000000,0
CVS - 4917,"ALABAMA CVS PHARMACY, L.L.C.",675 TUSCALOOSA STREET, ,GREENSBORO,AL,HALE,36744,334-624-8873,-87.594690999999997,32.700780700000003,1
CVS - 4964,"ALABAMA CVS PHARMACY, L.L.C.",2901 MORGAN ROAD, ,BESSEMER,AL,JEFFERSON,35022,205-425-1837,-86.916607999999997,33.336484200000001,1
WALGREENS - 6033,WALGREEN CO,1815 9TH AVENUE NORTH, ,BESSEMER,AL,JEFFERSON,35020,205-425-1757,-86.960830000000001,33.405582299999999,1
CVS - 4873,"ALABAMA CVS PHARMACY, L.L.C.",1431 11TH AVENUE SOUTH, ,BIRMINGHAM,AL,JEFFERSON,35205,205-933-8374,-86.803779000000006,33.496622500000001,1
CHRIST HEALTH CENTER,CHRIST HEALTH CENTER INC,5720 1ST AVENUE SOUTH, ,BIRMINGHAM,AL,JEFFERSON,35212,205-380-9455,-86.749135999999993,33.541738400000000,0
CVS - 4851,"ALABAMA CVS PHARMACY, L.L.C.",4197 CROSSHAVEN DRIVE, ,CAHABA HEIGHTS,AL,JEFFERSON,35243,205-967-4951,-86.730281000000005,33.454527200000001,1
LAKESHORE PHARMACY INCORPORATED,"LAKESHORE PHARMACY, INC.",1 WEST LAKESHORE DRIVE,SUITE 102,BIRMINGHAM,AL,JEFFERSON,35209,205-945-8081,-86.811971999999997,33.451010099999998,0
WAL-MART SUPERCENTER - 764,WAL-MART STORES EAST LP,750 ACADEMY DRIVE, ,BESSEMER,AL,JEFFERSON,35022,205-424-5895,-87.001901000000004,33.361660299999997,1
BRUNOS - 51,"BRUNO'S SUPERMARKETS, LLC.",3780 RIVERCHASE VILLAGE, ,HOOVER,AL,JEFFERSON,35244,205-985-2294,-86.800769000000003,33.377150299999997,0
CVS - 4912,"ALABAMA CVS PHARMACY, L.L.C.",2000 CENTER POINT PARKWAY, ,CENTER POINT,AL,JEFFERSON,35215,205-853-8001,-86.684490999999994,33.638724199999999,1
RITCHS PHARMACY,"RITCH'S VITAL CARE OF BIRMINGHAM, INCL",2714 CAHABA ROAD SOUTH, ,BIRMINGHAM,AL,JEFFERSON,35223,205-871-1141,-86.774052999999995,33.484181999999997,0
DURHAM PHARMACY,COOKS PHARMACY INC,44801 STATE HIGHWAY 17, ,VERNON,AL,LAMAR,35592,205-695-9611,-88.109235999999996,33.759161400000004,0
WAL-MART - 4497,WAL-MART STORES EAST LP,1007 RED FARMER DRIVE, ,HUEYTOWN,AL,JEFFERSON,35023,205-744-9882,-86.968045000000004,33.460018099999999,1
FAMILY HEALTH PHARMACY,FAMILY HEALTH PHARMACY INC,55298 STATE HIGHWAY 17, ,SULLIGENT,AL,LAMAR,35586,205-698-9770,-88.133844999999994,33.901310799999997,0
CVS - 7215,ALABAMA CVS PHARMACY LLC,4736 EASTERN VALLEY ROAD, ,MC CALLA,AL,JEFFERSON,35111,205-477-8049,-86.999004999999997,33.330343399999997,1
CVS - 4817,"ALABAMA CVS PHARMACY, L.L.C.",1501 FLORENCE BOULEVARD, ,FLORENCE,AL,LAUDERDALE,35630,256-767-0520,-87.655720000000002,34.820664299999997,1
CVS - 4916,"ALABAMA CVS PHARMACY, L.L.C.",108 PARK ROAD, ,PLEASANT GROVE,AL,JEFFERSON,35127,205-744-1021,-86.958898000000005,33.491287900000003,1
RITE AID - 7048,HARCO INC,1313 NORTH WOOD AVENUE, ,FLORENCE,AL,LAUDERDALE,35630,256-766-2144,-87.681794999999994,34.819501799999998,0
PUBLIX - 01069,PUBLIX SUPER MARKETS INC,5150 OLD SPRINGVILLE ROAD,COLONIAL SHOPPES CLAY,PINSON,AL,JEFFERSON,35126,205-815-5373,-86.647006000000005,33.655837800000000,0
WALGREENS - 11469,WALGREEN CO,9325 PARKWAY EAST, ,BIRMINGHAM,AL,JEFFERSON,35215,205-833-6882,-86.696498000000005,33.589977300000001,1
TARGET,TARGET CORPORATION AND SUBSIDIARIES,372 COX CREEK PARKWAY, ,FLORENCE,AL,LAUDERDALE,35630,256-766-9839,-87.634012999999996,34.842198699999997,1
KMART,K MART CORP,105 COX CREEK PARKWAY SOUTH, ,FLORENCE,AL,LAUDERDALE,35630,256-764-2399,-87.625859000000005,34.829021099999999,0
STEVES DISCOUNT DRUGS HEALTH MART PHARMACY,STEVES DISCOUNT DRUGS INC,11809 STATE HIGHWAY 157,SUITE A,MOULTON,AL,LAWRENCE,35650,256-974-7663,-87.276331999999996,34.486294999999998,0
WAL-MART - 332,WAL-MART STORES EAST LP,6140A UNIVERSITY DRIVE NORTHWEST, ,HUNTSVILLE,AL,MADISON,35806,256-837-1656,-86.675852000000006,34.747038300000000,1
CVS - 1774,ALABAMA CVS PHARMACY LLC,100 PROVIDENCE MAIN STREET NORTHWEST,SUITE G,HUNTSVILLE,AL,MADISON,35806,256-837-2057,-86.694076999999993,34.749888100000000,1
RITE AID - 7053,HARCO INC,298 HUGHES ROAD, ,MADISON,AL,MADISON,35758,256-464-3962,-86.742847999999995,34.706311200000002,0
KROGER,THE KROGER CO,300 HUGHES ROAD, ,MADISON,AL,MADISON,35758,256-461-8530,-86.743756000000005,34.707925199999998,1
CVS - 4884,"ALABAMA CVS PHARMACY, L.L.C.",8503 OLD MADISON PIKE, ,MADISON,AL,MADISON,35758,256-461-7799,-86.741425000000007,34.706265899999998,1
RITE AID - 7054,HARCO INC,8000 MADISON BOULEVARD,SUITE B,MADISON,AL,MADISON,35758,256-461-6903,-86.717555000000004,34.691918200000003,0
PHARMACYSOUTH,PHARMACYSOUTH,105 CORPORATE WOODS CIRCLE, ,ALABASTER,AL,SHELBY,35007,205-378-3301,-86.790991000000005,33.189218099999998,0
HOSPITAL DISCOUNT PHARMACY - EAST,"ASHLEY DRUG COMPANY OF CULLMAN, INC",1557 3RD STREET NORTHEAST, ,CULLMAN,AL,CULLMAN,35055,256-734-2325,-86.817364999999995,34.182339499999998,0
PHARMACY XPRESS,PHARMACY XPRESS INC.,2910 ALLISON BONNETT MEMORIAL DRIVE,SUITE 112,HUEYTOWN,AL,JEFFERSON,35023,205-744-4480,-86.971647000000004,33.453008199999999,0
PUBLIX - 01253,PUBLIX ALABAMA LLC,1101 SOUTHVIEW LANE, ,TUSCALOOSA,AL,TUSCALOOSA,35405,205-247-7715,-87.552672999999999,33.123128100000002,0
J AND S DRUGS HEALTH MART PHARMACY,"J & S DRUGS, INC",1130 WALNUT STREET, ,CENTREVILLE,AL,BIBB,35042,205-926-4821,-87.136049999999997,32.944637200000003,0
MEDTOWN SOUTH,MEDTOWN SOUTH,1974 CHANDALAR DRIVE,SUITE B,PELHAM,AL,SHELBY,35124,205-621-1515,-86.802012000000005,33.316654600000000,0
PHIL CAMPBELL DRUGS,PHIL CAMPBELL DRUGS,2936 HIGHWAY 237, ,PHIL CAMPBELL,AL,FRANKLIN,35581,205-993-4123,-87.709277000000000,34.344961499999997,0
WAYNE GROSS PHARMACY,GROSS DRUG CO INC,6456 STATE HIGHWAY 269, ,PARRISH,AL,WALKER,35580,205-686-9945,-87.267427999999995,33.739678800000000,0
BIBB MEDICAL CENTER,THE BIBB COUNTY HEALTH CARE AUTHORITY,208 PIERSON AVENUE, ,CENTREVILLE,AL,BIBB,35042,205-926-4881,-87.148268999999999,32.951365899999999,0
SAM'S CLUB - 8212,SAMS PHARMACY,3900 GRANTS MILL ROAD, ,IRONDALE,AL,JEFFERSON,35210,205-956-3987,-86.692155999999997,33.534005700000002,0
NORTH JEFFERSON PHARMACY,"NORTH JEFFERSON PHARMACY, INC.",341 WALKER CHAPEL PLAZA,SUITE 109,FULTONDALE,AL,JEFFERSON,35068,205-502-1010,-86.797949000000003,33.611320300000003,0
LAKESIDE PHARMACY,EDMONDSON DRUG CO INC,561 STATE HIGHWAY 69 SOUTH, ,HANCEVILLE,AL,CULLMAN,35077,256-287-9099,-86.872951999999998,34.048409499999998,0
BORDEN FAMILY PHARMACY,"THE BORDEN COMPANY, LLC",3190 STATE HIGHWAY 157, ,CULLMAN,AL,CULLMAN,35058,256-734-7535,-86.826403999999997,34.203334400000003,0
HOSPITAL DISCOUNT PHARMACY - WEST,C & L DRUG COMPANY,1201 4TH STREET SOUTHWEST, ,CULLMAN,AL,CULLMAN,35055,256-734-7658,-86.851219999999998,34.172427999999996,0
BOLLING PHARMACY,"BOLLING PHARMACY, INC.",101 TEMPLE AVENUE SOUTH, ,FAYETTE,AL,FAYETTE,35555,205-932-4513,-87.830674000000002,33.684437600000003,0
WALGREENS - 6977,WALGREEN CO,1560 MONTCLAIR ROAD, ,BIRMINGHAM,AL,JEFFERSON,35210,205-595-4588,-86.723231999999996,33.525574700000000,1
CVS - 4898,"ALABAMA CVS PHARMACY, L.L.C.",2228 BESSEMER ROAD, ,BIRMINGHAM,AL,JEFFERSON,35208,205-787-4608,-86.878853000000007,33.496619500000001,1
BIRMINGHAM HEALTH CARE RAPID CARE PHARMACY,BHC RAPID CARE PHARMACY,1600 20TH STREET SOUTH, ,BIRMINGHAM,AL,JEFFERSON,35205,205-212-5777,-86.793353999999994,33.495986000000002,0
WALGREENS - 5073,WALGREEN CO,1551 FORESTDALE BOULEVARD, ,FORESTDALE,AL,JEFFERSON,35214,205-798-8360,-86.897423000000003,33.568113500000003,1
WALGREENS - 6488,WALGREEN CO,100 FIELDSTOWN ROAD, ,GARDENDALE,AL,JEFFERSON,35071,205-631-1373,-86.810631999999998,33.651450099999998,1
